,12_1,12_2,13_1,13_3,14_1,14_4,15_1,15_5,23_2,23_3,24_2,24_4,25_2,25_5,34_3,34_4,35_3,35_5,45_4,45_5
661,641,,1916,,,,,,1887,1585.0,,,,,,,,,,
662,1178,,2028,,,,,,1890,1242.0,,,,,,,,,,
663,598,,536,,,,,,1891,1209.0,,,,,,,,,,
664,1671,,1028,,,,,,1895,987.0,,,,,,,,,,
665,1547,,1780,,,,,,1900,713.0,,,,,,,,,,
666,1465,,1891,,,,,,1902,400.0,,,,,,,,,,
667,408,,1010,,,,,,1907,2060.0,,,,,,,,,,
668,229,,20,,,,,,1911,1598.0,,,,,,,,,,
669,338,,452,,,,,,1914,859.0,,,,,,,,,,
670,1581,,620,,,,,,1916,1865.0,,,,,,,,,,
671,1507,,545,,,,,,1924,1178.0,,,,,,,,,,
672,1952,,9,,,,,,1925,1563.0,,,,,,,,,,
673,926,,821,,,,,,1926,102.0,,,,,,,,,,
674,1640,,1285,,,,,,1928,62.0,,,,,,,,,,
