,12_1,12_2,13_1,13_3,14_1,14_4,15_1,15_5,23_2,23_3,24_2,24_4,25_2,25_5,34_3,34_4,35_3,35_5,45_4,45_5
95,630,218.0,630,1066.0,1737.0,2031.0,,,943,570.0,1737.0,430.0,,,1737.0,766.0,,,,
96,649,1879.0,649,741.0,1751.0,1275.0,,,947,694.0,1751.0,641.0,,,1751.0,1863.0,,,,
97,655,2006.0,655,607.0,1765.0,1544.0,,,949,692.0,1765.0,708.0,,,1765.0,64.0,,,,
98,662,1629.0,662,1109.0,1772.0,403.0,,,966,1757.0,1772.0,1351.0,,,1772.0,505.0,,,,
99,666,1299.0,666,1725.0,1813.0,2019.0,,,968,1204.0,1813.0,1016.0,,,1813.0,595.0,,,,
100,681,1893.0,681,572.0,1823.0,251.0,,,971,1459.0,1823.0,1673.0,,,1823.0,2032.0,,,,
101,693,1226.0,693,1253.0,1852.0,1896.0,,,973,1387.0,1852.0,101.0,,,1852.0,671.0,,,,
102,704,1659.0,704,1460.0,1874.0,1289.0,,,975,520.0,1874.0,507.0,,,1874.0,1162.0,,,,
103,709,926.0,709,2128.0,1898.0,2055.0,,,984,1582.0,1898.0,135.0,,,1898.0,1171.0,,,,
104,718,1191.0,718,896.0,1908.0,320.0,,,993,812.0,1908.0,1233.0,,,1908.0,1793.0,,,,
105,734,1125.0,734,1758.0,1915.0,953.0,,,997,1331.0,1915.0,1196.0,,,1915.0,1728.0,,,,
106,736,812.0,736,1828.0,1956.0,2.0,,,1001,1245.0,1956.0,1462.0,,,1956.0,1356.0,,,,
107,742,1849.0,742,540.0,1990.0,1352.0,,,1012,31.0,1990.0,543.0,,,1990.0,1933.0,,,,
108,745,582.0,745,1902.0,1995.0,89.0,,,1015,1829.0,1995.0,946.0,,,1995.0,748.0,,,,
109,750,419.0,750,164.0,2009.0,96.0,,,1023,187.0,2009.0,1465.0,,,2009.0,162.0,,,,
110,773,1160.0,773,177.0,2052.0,1613.0,,,1029,1027.0,2052.0,282.0,,,2052.0,710.0,,,,
111,775,571.0,775,1900.0,2069.0,1372.0,,,1031,885.0,2069.0,986.0,,,2069.0,252.0,,,,
112,778,486.0,778,1707.0,2072.0,310.0,,,1040,1975.0,2072.0,187.0,,,2072.0,467.0,,,,
113,787,1267.0,787,1080.0,2075.0,2097.0,,,1042,1364.0,2075.0,1364.0,,,2075.0,1461.0,,,,
114,797,1559.0,797,670.0,2085.0,160.0,,,1061,1355.0,2085.0,913.0,,,2085.0,1339.0,,,,
115,798,1086.0,798,1969.0,2106.0,893.0,,,1079,760.0,2106.0,1849.0,,,2106.0,1930.0,,,,
116,801,1520.0,801,1777.0,2121.0,214.0,,,1087,2048.0,2121.0,515.0,,,2121.0,248.0,,,,
117,807,1478.0,807,2076.0,2142.0,267.0,,,1119,1663.0,2142.0,867.0,,,2142.0,368.0,,,,
118,810,1294.0,810,153.0,1776.0,,,,1140,1676.0,1582.0,,,,853.0,,,,,
119,811,679.0,811,1274.0,211.0,,,,1143,70.0,1950.0,,,,83.0,,,,,
120,824,886.0,824,1773.0,1622.0,,,,1150,922.0,1812.0,,,,465.0,,,,,
121,826,487.0,826,1336.0,1759.0,,,,1153,1950.0,740.0,,,,405.0,,,,,
122,827,1318.0,827,1911.0,1945.0,,,,1171,2051.0,922.0,,,,1777.0,,,,,
123,835,614.0,835,202.0,824.0,,,,1195,1516.0,1637.0,,,,938.0,,,,,
124,843,294.0,843,1642.0,119.0,,,,1200,2127.0,1840.0,,,,1444.0,,,,,
125,855,942.0,855,1038.0,444.0,,,,1219,2067.0,1089.0,,,,611.0,,,,,
126,862,1678.0,862,1013.0,944.0,,,,1221,878.0,107.0,,,,1230.0,,,,,
127,865,1334.0,865,943.0,74.0,,,,1238,1282.0,1224.0,,,,900.0,,,,,
128,868,1851.0,868,791.0,2046.0,,,,1240,541.0,110.0,,,,2105.0,,,,,
129,874,816.0,874,379.0,1194.0,,,,1244,316.0,1457.0,,,,1534.0,,,,,
130,880,2041.0,880,442.0,1825.0,,,,1246,1351.0,221.0,,,,1344.0,,,,,
131,888,959.0,888,712.0,1418.0,,,,1247,613.0,603.0,,,,1311.0,,,,,
132,889,1827.0,889,1607.0,1747.0,,,,1255,257.0,1414.0,,,,763.0,,,,,
133,891,701.0,891,1356.0,593.0,,,,1257,1301.0,1501.0,,,,1890.0,,,,,
134,892,2026.0,892,1337.0,404.0,,,,1258,794.0,2059.0,,,,1691.0,,,,,
135,893,1593.0,893,434.0,681.0,,,,1260,1681.0,1816.0,,,,1846.0,,,,,
136,902,621.0,902,1037.0,1215.0,,,,1274,1525.0,1993.0,,,,1431.0,,,,,
137,903,1414.0,903,682.0,889.0,,,,1290,1577.0,654.0,,,,1114.0,,,,,
138,914,438.0,914,905.0,1698.0,,,,1293,1868.0,1862.0,,,,2001.0,,,,,
139,919,915.0,919,1469.0,617.0,,,,1311,194.0,1288.0,,,,1856.0,,,,,
140,923,1051.0,923,612.0,1932.0,,,,1316,557.0,1865.0,,,,537.0,,,,,
141,928,1224.0,928,726.0,396.0,,,,1317,364.0,1536.0,,,,296.0,,,,,
142,930,1493.0,930,1024.0,173.0,,,,1325,1397.0,88.0,,,,1902.0,,,,,
143,936,753.0,936,788.0,914.0,,,,1339,1667.0,563.0,,,,177.0,,,,,
144,939,1507.0,939,1948.0,630.0,,,,1345,412.0,1254.0,,,,602.0,,,,,
145,944,1291.0,944,645.0,868.0,,,,1356,629.0,779.0,,,,1416.0,,,,,
146,953,37.0,953,1340.0,2013.0,,,,1375,1298.0,1374.0,,,,95.0,,,,,
147,956,1207.0,956,2024.0,775.0,,,,1396,319.0,1459.0,,,,759.0,,,,,
148,958,1810.0,958,1223.0,1847.0,,,,1401,598.0,978.0,,,,1020.0,,,,,
149,965,1104.0,965,212.0,2140.0,,,,1407,974.0,541.0,,,,199.0,,,,,
150,970,1402.0,970,1803.0,1529.0,,,,1419,1722.0,141.0,,,,1694.0,,,,,
151,981,1866.0,981,625.0,734.0,,,,1431,588.0,314.0,,,,1345.0,,,,,
152,992,565.0,992,781.0,1062.0,,,,1444,266.0,1520.0,,,,479.0,,,,,
153,1000,313.0,1000,558.0,1474.0,,,,1447,533.0,1795.0,,,,973.0,,,,,
154,1007,1592.0,1007,657.0,291.0,,,,1460,908.0,2090.0,,,,739.0,,,,,
155,1008,2095.0,1008,249.0,299.0,,,,1471,380.0,477.0,,,,210.0,,,,,
156,1011,782.0,1011,433.0,1124.0,,,,1490,1673.0,1313.0,,,,1644.0,,,,,
157,1030,1095.0,1030,1272.0,1575.0,,,,1496,1980.0,15.0,,,,894.0,,,,,
158,1034,441.0,1034,1490.0,2035.0,,,,1508,1752.0,1379.0,,,,1337.0,,,,,
159,1035,2107.0,1035,1420.0,93.0,,,,1538,110.0,1239.0,,,,1844.0,,,,,
160,1039,1525.0,1039,1045.0,1277.0,,,,1543,1009.0,1382.0,,,,907.0,,,,,
161,1047,1108.0,1047,1451.0,1047.0,,,,1545,139.0,588.0,,,,1845.0,,,,,
162,1050,1139.0,1050,1193.0,539.0,,,,1546,1952.0,1833.0,,,,1900.0,,,,,
163,1053,908.0,1053,1384.0,2015.0,,,,1568,1467.0,51.0,,,,1568.0,,,,,
164,1062,1333.0,1062,1314.0,1882.0,,,,1602,1051.0,380.0,,,,566.0,,,,,
165,1075,1280.0,1075,719.0,1123.0,,,,1616,1631.0,974.0,,,,584.0,,,,,
166,1082,422.0,1082,1724.0,1137.0,,,,1643,925.0,307.0,,,,1661.0,,,,,
167,1084,1069.0,1084,1782.0,1588.0,,,,1648,1704.0,1032.0,,,,744.0,,,,,
168,1085,991.0,1085,1854.0,888.0,,,,1675,402.0,665.0,,,,1551.0,,,,,
169,1093,1952.0,1093,1602.0,919.0,,,,1694,1400.0,698.0,,,,1605.0,,,,,
170,1097,1227.0,1097,382.0,1499.0,,,,1697,1278.0,470.0,,,,1293.0,,,,,
171,1099,1789.0,1099,1031.0,981.0,,,,1703,1919.0,108.0,,,,463.0,,,,,
172,1106,950.0,1106,1090.0,1837.0,,,,1710,1559.0,527.0,,,,2130.0,,,,,
173,1116,510.0,1116,1578.0,892.0,,,,1728,1993.0,329.0,,,,1055.0,,,,,
174,1118,877.0,1118,895.0,1161.0,,,,1756,656.0,305.0,,,,26.0,,,,,
175,1120,496.0,1120,1796.0,843.0,,,,1763,1536.0,353.0,,,,842.0,,,,,
176,1123,278.0,1123,1839.0,865.0,,,,1773,1771.0,1147.0,,,,1335.0,,,,,
177,1124,1649.0,1124,355.0,604.0,,,,1777,241.0,1387.0,,,,1325.0,,,,,
178,1128,560.0,1128,315.0,1687.0,,,,1779,121.0,1228.0,,,,1072.0,,,,,
179,1132,1841.0,1132,1925.0,1523.0,,,,1783,313.0,1160.0,,,,8.0,,,,,
180,1136,316.0,1136,764.0,1152.0,,,,1820,29.0,365.0,,,,881.0,,,,,
181,1137,1355.0,1137,1461.0,2005.0,,,,1832,283.0,1069.0,,,,943.0,,,,,
182,1145,1652.0,1145,1824.0,1468.0,,,,1839,1507.0,1638.0,,,,280.0,,,,,
183,1152,983.0,1152,1568.0,1527.0,,,,1846,707.0,1620.0,,,,11.0,,,,,
184,1161,1819.0,1161,1616.0,1166.0,,,,1875,2120.0,62.0,,,,674.0,,,,,
185,1163,1479.0,1163,225.0,992.0,,,,1933,1770.0,692.0,,,,605.0,,,,,
186,1166,178.0,1166,318.0,231.0,,,,1959,37.0,1762.0,,,,1407.0,,,,,
187,1182,108.0,1182,1703.0,742.0,,,,1965,376.0,1557.0,,,,1539.0,,,,,
188,1184,1522.0,1184,1748.0,453.0,,,,1969,2103.0,250.0,,,,1623.0,,,,,
189,1192,876.0,1192,1690.0,1721.0,,,,1977,608.0,1662.0,,,,1571.0,,,,,
190,1194,344.0,1194,280.0,1580.0,,,,1983,1131.0,1946.0,,,,1302.0,,,,,
191,1199,1057.0,1199,793.0,1361.0,,,,1987,1881.0,313.0,,,,1755.0,,,,,
192,1202,1934.0,1202,1244.0,855.0,,,,1988,1606.0,1331.0,,,,228.0,,,,,
193,1203,1743.0,1203,2133.0,1528.0,,,,2008,1083.0,1129.0,,,,476.0,,,,,
194,1210,1126.0,1210,33.0,201.0,,,,2034,867.0,1966.0,,,,626.0,,,,,
195,1213,2064.0,1213,938.0,778.0,,,,2058,222.0,941.0,,,,150.0,,,,,
196,1215,603.0,1215,1994.0,2123.0,,,,2082,471.0,1954.0,,,,1258.0,,,,,
197,1218,587.0,1218,674.0,1132.0,,,,2087,1159.0,417.0,,,,1240.0,,,,,
198,1232,1174.0,1232,1456.0,308.0,,,,2098,1338.0,1002.0,,,,443.0,,,,,
199,1250,840.0,1250,1916.0,198.0,,,,2130,983.0,916.0,,,,1198.0,,,,,
200,1252,1389.0,1252,1076.0,1202.0,,,,2131,1422.0,1426.0,,,,1965.0,,,,,
201,1262,654.0,1262,592.0,826.0,,,,2134,390.0,1138.0,,,,652.0,,,,,
202,1263,1664.0,1263,502.0,662.0,,,,6,510.0,585.0,,,,1633.0,,,,,
203,1264,831.0,1264,1068.0,1680.0,,,,7,913.0,1660.0,,,,1365.0,,,,,
204,1265,146.0,1265,562.0,2062.0,,,,9,1429.0,1876.0,,,,1997.0,,,,,
205,1275,804.0,1275,1495.0,1497.0,,,,11,754.0,2141.0,,,,339.0,,,,,
206,1277,1278.0,1277,1779.0,1729.0,,,,12,1761.0,402.0,,,,1141.0,,,,,
207,1289,92.0,1289,952.0,1885.0,,,,17,978.0,1438.0,,,,1675.0,,,,,
208,1292,1183.0,1292,832.0,2137.0,,,,20,1041.0,753.0,,,,1872.0,,,,,
209,1310,402.0,1310,435.0,1264.0,,,,21,1608.0,1127.0,,,,204.0,,,,,
210,1312,1660.0,1312,2134.0,1947.0,,,,26,990.0,1205.0,,,,1195.0,,,,,
211,1326,182.0,1326,1169.0,1971.0,,,,30,1819.0,1100.0,,,,1260.0,,,,,
212,1327,737.0,1327,623.0,1519.0,,,,32,1071.0,281.0,,,,1508.0,,,,,
213,1332,803.0,1332,660.0,2031.0,,,,33,1879.0,430.0,,,,766.0,,,,,
214,1346,720.0,1346,275.0,1275.0,,,,34,10.0,641.0,,,,1863.0,,,,,
215,1347,1735.0,1347,208.0,1544.0,,,,35,1787.0,708.0,,,,64.0,,,,,
216,1349,511.0,1349,2002.0,403.0,,,,36,19.0,1351.0,,,,505.0,,,,,
217,1352,2135.0,1352,1788.0,2019.0,,,,46,1938.0,1016.0,,,,595.0,,,,,
218,1353,795.0,1353,697.0,251.0,,,,48,1360.0,1673.0,,,,2032.0,,,,,
219,1361,1769.0,1361,237.0,1896.0,,,,49,1185.0,101.0,,,,671.0,,,,,
220,1362,512.0,1362,171.0,1289.0,,,,52,1750.0,507.0,,,,1162.0,,,,,
221,1371,1408.0,1371,1988.0,2055.0,,,,63,1720.0,135.0,,,,1171.0,,,,,
222,1372,289.0,1372,284.0,320.0,,,,64,137.0,1233.0,,,,1793.0,,,,,
223,1373,381.0,1373,1290.0,953.0,,,,73,1069.0,1196.0,,,,1728.0,,,,,
224,1380,367.0,1380,1539.0,2.0,,,,76,1498.0,1462.0,,,,1356.0,,,,,
225,1395,1148.0,1395,1146.0,1352.0,,,,86,279.0,543.0,,,,1933.0,,,,,
226,1412,343.0,1412,1842.0,89.0,,,,103,1632.0,946.0,,,,748.0,,,,,
227,1415,524.0,1415,1618.0,1613.0,,,,104,740.0,1465.0,,,,162.0,,,,,
228,1418,1359.0,1418,36.0,1372.0,,,,109,1154.0,282.0,,,,710.0,,,,,
229,1427,428.0,1427,784.0,310.0,,,,112,482.0,986.0,,,,252.0,,,,,
230,1430,918.0,1430,1895.0,2097.0,,,,115,138.0,187.0,,,,467.0,,,,,
231,1439,1569.0,1439,1049.0,160.0,,,,117,678.0,1364.0,,,,1461.0,,,,,
