,12_1,12_2,13_1,13_3,14_1,14_4,15_1,15_5,23_2,23_3,24_2,24_4,25_2,25_5,34_3,34_4,35_3,35_5,45_4,45_5
402,1095,,1121,,,,,,829,631.0,,,,,,,,,,
403,789,,1886,,,,,,832,1801.0,,,,,,,,,,
404,2006,,661,,,,,,836,2027.0,,,,,,,,,,
405,1972,,1755,,,,,,837,133.0,,,,,,,,,,
406,1299,,1286,,,,,,841,152.0,,,,,,,,,,
407,631,,239,,,,,,842,236.0,,,,,,,,,,
408,1922,,80,,,,,,847,1660.0,,,,,,,,,,
409,1174,,171,,,,,,849,1245.0,,,,,,,,,,
410,1609,,1703,,,,,,850,1937.0,,,,,,,,,,
411,561,,1817,,,,,,851,822.0,,,,,,,,,,
412,327,,566,,,,,,856,257.0,,,,,,,,,,
413,111,,233,,,,,,857,1699.0,,,,,,,,,,
414,1083,,1274,,,,,,863,1440.0,,,,,,,,,,
415,767,,1222,,,,,,869,1634.0,,,,,,,,,,
416,1952,,763,,,,,,870,106.0,,,,,,,,,,
417,1958,,1384,,,,,,873,998.0,,,,,,,,,,
418,190,,703,,,,,,881,1196.0,,,,,,,,,,
419,159,,1451,,,,,,887,1975.0,,,,,,,,,,
420,1315,,670,,,,,,894,1112.0,,,,,,,,,,
421,2017,,558,,,,,,895,877.0,,,,,,,,,,
422,145,,1482,,,,,,896,1631.0,,,,,,,,,,
423,2117,,1029,,,,,,900,1242.0,,,,,,,,,,
424,120,,499,,,,,,901,369.0,,,,,,,,,,
425,2124,,929,,,,,,904,87.0,,,,,,,,,,
426,158,,1576,,,,,,907,1279.0,,,,,,,,,,
427,1506,,183,,,,,,909,1944.0,,,,,,,,,,
428,1631,,318,,,,,,910,912.0,,,,,,,,,,
429,948,,514,,,,,,927,1374.0,,,,,,,,,,
430,302,,24,,,,,,929,1564.0,,,,,,,,,,
431,1743,,1907,,,,,,932,571.0,,,,,,,,,,
432,1624,,726,,,,,,940,1104.0,,,,,,,,,,
433,1946,,1677,,,,,,945,2084.0,,,,,,,,,,
434,1734,,1964,,,,,,952,908.0,,,,,,,,,,
435,1243,,1873,,,,,,972,1301.0,,,,,,,,,,
436,676,,426,,,,,,977,471.0,,,,,,,,,,
437,858,,1725,,,,,,988,1151.0,,,,,,,,,,
438,1705,,1521,,,,,,995,1881.0,,,,,,,,,,
439,950,,1822,,,,,,999,281.0,,,,,,,,,,
440,330,,1460,,,,,,1010,1506.0,,,,,,,,,,
441,1104,,249,,,,,,1013,2110.0,,,,,,,,,,
442,1735,,1087,,,,,,1014,1466.0,,,,,,,,,,
443,1379,,1223,,,,,,1019,1913.0,,,,,,,,,,
444,1859,,1211,,,,,,1020,1582.0,,,,,,,,,,
445,547,,479,,,,,,1024,1462.0,,,,,,,,,,
446,1880,,1618,,,,,,1025,556.0,,,,,,,,,,
447,1805,,657,,,,,,1028,1078.0,,,,,,,,,,
448,57,,1951,,,,,,1037,1919.0,,,,,,,,,,
449,457,,684,,,,,,1038,108.0,,,,,,,,,,
450,182,,687,,,,,,1045,367.0,,,,,,,,,,
451,1306,,1483,,,,,,1046,950.0,,,,,,,,,,
452,1716,,800,,,,,,1049,1573.0,,,,,,,,,,
453,2073,,896,,,,,,1055,196.0,,,,,,,,,,
454,533,,1012,,,,,,1060,765.0,,,,,,,,,,
455,376,,528,,,,,,1063,1507.0,,,,,,,,,,
456,629,,1197,,,,,,1066,1282.0,,,,,,,,,,
457,1408,,1710,,,,,,1068,2037.0,,,,,,,,,,
458,235,,200,,,,,,1072,268.0,,,,,,,,,,
459,1245,,1456,,,,,,1074,1105.0,,,,,,,,,,
460,828,,1875,,,,,,1076,996.0,,,,,,,,,,
461,1201,,1244,,,,,,1077,1056.0,,,,,,,,,,
462,1320,,895,,,,,,1080,1792.0,,,,,,,,,,
463,840,,1423,,,,,,1090,381.0,,,,,,,,,,
464,2116,,1074,,,,,,1091,1894.0,,,,,,,,,,
465,218,,1870,,,,,,1092,1594.0,,,,,,,,,,
466,77,,2076,,,,,,1094,1501.0,,,,,,,,,,
467,1142,,301,,,,,,1098,1705.0,,,,,,,,,,
468,982,,938,,,,,,1102,1649.0,,,,,,,,,,
469,1296,,202,,,,,,1103,82.0,,,,,,,,,,
470,1513,,764,,,,,,1109,390.0,,,,,,,,,,
471,438,,756,,,,,,1110,209.0,,,,,,,,,,
472,1196,,1230,,,,,,1111,2029.0,,,,,,,,,,
473,1929,,1168,,,,,,1114,1510.0,,,,,,,,,,
474,507,,11,,,,,,1117,1654.0,,,,,,,,,,
475,912,,1633,,,,,,1121,1398.0,,,,,,,,,,
476,585,,870,,,,,,1130,190.0,,,,,,,,,,
477,1003,,788,,,,,,1135,1791.0,,,,,,,,,,
478,430,,697,,,,,,1141,120.0,,,,,,,,,,
479,303,,1176,,,,,,1146,1402.0,,,,,,,,,,
480,1593,,1037,,,,,,1162,708.0,,,,,,,,,,
481,1129,,932,,,,,,1168,1388.0,,,,,,,,,,
482,2136,,863,,,,,,1169,991.0,,,,,,,,,,
483,1709,,275,,,,,,1170,1853.0,,,,,,,,,,
484,634,,112,,,,,,1176,329.0,,,,,,,,,,
485,1036,,1718,,,,,,1189,23.0,,,,,,,,,,
486,976,,793,,,,,,1193,1190.0,,,,,,,,,,
487,733,,1103,,,,,,1197,146.0,,,,,,,,,,
488,1089,,1143,,,,,,1198,884.0,,,,,,,,,,
489,541,,2065,,,,,,1206,890.0,,,,,,,,,,
490,964,,591,,,,,,1208,1943.0,,,,,,,,,,
491,1479,,2128,,,,,,1211,1164.0,,,,,,,,,,
492,135,,8,,,,,,1217,1364.0,,,,,,,,,,
493,1923,,1978,,,,,,1222,691.0,,,,,,,,,,
494,68,,569,,,,,,1223,651.0,,,,,,,,,,
495,1190,,1877,,,,,,1229,242.0,,,,,,,,,,
496,817,,952,,,,,,1230,634.0,,,,,,,,,,
497,1739,,1558,,,,,,1253,1214.0,,,,,,,,,,
498,1867,,1500,,,,,,1266,1522.0,,,,,,,,,,
499,1167,,150,,,,,,1268,1188.0,,,,,,,,,,
500,1164,,1796,,,,,,1270,521.0,,,,,,,,,,
501,1912,,1076,,,,,,1272,590.0,,,,,,,,,,
502,2086,,383,,,,,,1285,1810.0,,,,,,,,,,
503,1771,,1193,,,,,,1286,59.0,,,,,,,,,,
504,314,,572,,,,,,1297,187.0,,,,,,,,,,
505,2061,,359,,,,,,1300,1513.0,,,,,,,,,,
506,899,,1063,,,,,,1302,124.0,,,,,,,,,,
507,1481,,272,,,,,,1307,1673.0,,,,,,,,,,
508,511,,1419,,,,,,1309,942.0,,,,,,,,,,
509,1664,,2074,,,,,,1314,1073.0,,,,,,,,,,
510,39,,522,,,,,,1319,412.0,,,,,,,,,,
511,864,,1302,,,,,,1323,2025.0,,,,,,,,,,
512,168,,790,,,,,,1324,1676.0,,,,,,,,,,
513,1180,,1060,,,,,,1335,1328.0,,,,,,,,,,
514,2038,,1690,,,,,,1336,425.0,,,,,,,,,,
515,419,,1356,,,,,,1337,1044.0,,,,,,,,,,
516,75,,164,,,,,,1340,1909.0,,,,,,,,,,
517,879,,262,,,,,,1341,65.0,,,,,,,,,,
518,2004,,1309,,,,,,1342,1228.0,,,,,,,,,,
519,819,,1441,,,,,,1344,598.0,,,,,,,,,,
520,1426,,1916,,,,,,1350,609.0,,,,,,,,,,
521,1228,,2021,,,,,,1358,338.0,,,,,,,,,,
522,1701,,1031,,,,,,1363,356.0,,,,,,,,,,
523,1692,,993,,,,,,1365,121.0,,,,,,,,,,
524,319,,435,,,,,,1366,985.0,,,,,,,,,,
525,37,,2002,,,,,,1369,659.0,,,,,,,,,,
526,1901,,1542,,,,,,1376,1408.0,,,,,,,,,,
527,1849,,776,,,,,,1383,1172.0,,,,,,,,,,
528,1126,,1702,,,,,,1384,1478.0,,,,,,,,,,
529,1708,,1311,,,,,,1391,1552.0,,,,,,,,,,
530,172,,352,,,,,,1392,751.0,,,,,,,,,,
531,647,,1376,,,,,,1393,276.0,,,,,,,,,,
532,786,,940,,,,,,1404,1226.0,,,,,,,,,,
533,1207,,866,,,,,,1405,1827.0,,,,,,,,,,
534,2083,,500,,,,,,1409,1752.0,,,,,,,,,,
535,1236,,741,,,,,,1410,94.0,,,,,,,,,,
536,521,,20,,,,,,1411,1452.0,,,,,,,,,,
537,1256,,645,,,,,,1413,1711.0,,,,,,,,,,
538,1563,,33,,,,,,1416,582.0,,,,,,,,,,
539,751,,1548,,,,,,1420,899.0,,,,,,,,,,
540,1151,,581,,,,,,1421,1976.0,,,,,,,,,,
541,1581,,1803,,,,,,1423,277.0,,,,,,,,,,
542,1552,,1140,,,,,,1424,955.0,,,,,,,,,,
543,363,,715,,,,,,1425,1207.0,,,,,,,,,,
544,702,,1114,,,,,,1432,852.0,,,,,,,,,,
545,1308,,849,,,,,,1433,1972.0,,,,,,,,,,
546,71,,321,,,,,,1434,332.0,,,,,,,,,,
547,996,,1895,,,,,,1435,613.0,,,,,,,,,,
548,1685,,545,,,,,,1437,962.0,,,,,,,,,,
549,1086,,682,,,,,,1441,1816.0,,,,,,,,,,
550,1656,,1219,,,,,,1449,1329.0,,,,,,,,,,
551,2091,,485,,,,,,1451,931.0,,,,,,,,,,
552,1937,,225,,,,,,1453,306.0,,,,,,,,,,
553,794,,1369,,,,,,1456,184.0,,,,,,,,,,
554,2138,,2094,,,,,,1458,496.0,,,,,,,,,,
555,720,,1025,,,,,,1461,878.0,,,,,,,,,,
556,1186,,1307,,,,,,1464,621.0,,,,,,,,,,
557,1976,,1432,,,,,,1469,1004.0,,,,,,,,,,
558,737,,584,,,,,,1470,319.0,,,,,,,,,,
559,779,,1495,,,,,,1477,1139.0,,,,,,,,,,
560,1722,,1984,,,,,,1482,1370.0,,,,,,,,,,
561,749,,1119,,,,,,1483,603.0,,,,,,,,,,
562,1556,,434,,,,,,1484,364.0,,,,,,,,,,
563,2102,,452,,,,,,1487,266.0,,,,,,,,,,
564,1893,,372,,,,,,1491,1627.0,,,,,,,,,,
565,1235,,638,,,,,,1494,39.0,,,,,,,,,,
566,1009,,594,,,,,,1495,136.0,,,,,,,,,,
567,1641,,1538,,,,,,1500,1354.0,,,,,,,,,,
568,87,,1024,,,,,,1502,1637.0,,,,,,,,,,
569,985,,1842,,,,,,1505,618.0,,,,,,,,,,
570,1731,,759,,,,,,1521,1624.0,,,,,,,,,,
571,723,,1049,,,,,,1530,1187.0,,,,,,,,,,
572,1005,,623,,,,,,1531,325.0,,,,,,,,,,
573,624,,628,,,,,,1534,10.0,,,,,,,,,,
574,1787,,2011,,,,,,1539,1859.0,,,,,,,,,,
575,1598,,1117,,,,,,1540,1036.0,,,,,,,,,,
576,1462,,208,,,,,,1542,461.0,,,,,,,,,,
577,1963,,757,,,,,,1548,1006.0,,,,,,,,,,
578,195,,1496,,,,,,1549,2138.0,,,,,,,,,,
579,250,,1080,,,,,,1550,1672.0,,,,,,,,,,
580,1002,,382,,,,,,1551,1378.0,,,,,,,,,,
581,524,,592,,,,,,1555,1980.0,,,,,,,,,,
582,1313,,1337,,,,,,1558,1021.0,,,,,,,,,,
583,365,,601,,,,,,1566,1998.0,,,,,,,,,,
584,1838,,411,,,,,,1570,2059.0,,,,,,,,,,
585,82,,534,,,,,,1571,54.0,,,,,,,,,,
586,1612,,1988,,,,,,1574,1201.0,,,,,,,,,,
587,991,,1602,,,,,,1576,672.0,,,,,,,,,,
588,1625,,1340,,,,,,1578,128.0,,,,,,,,,,
589,1227,,1828,,,,,,1579,1671.0,,,,,,,,,,
590,1663,,2108,,,,,,1586,2047.0,,,,,,,,,,
591,587,,2054,,,,,,1595,456.0,,,,,,,,,,
592,1606,,562,,,,,,1605,916.0,,,,,,,,,,
593,1417,,1045,,,,,,1607,1625.0,,,,,,,,,,
594,1894,,1854,,,,,,1610,1952.0,,,,,,,,,,
595,1224,,975,,,,,,1614,2022.0,,,,,,,,,,
596,957,,1421,,,,,,1618,1663.0,,,,,,,,,,
597,512,,1911,,,,,,1623,250.0,,,,,,,,,,
598,1343,,439,,,,,,1626,374.0,,,,,,,,,,
599,402,,1396,,,,,,1628,1608.0,,,,,,,,,,
600,1795,,1732,,,,,,1633,725.0,,,,,,,,,,
601,619,,1821,,,,,,1635,1659.0,,,,,,,,,,
602,839,,1098,,,,,,1642,107.0,,,,,,,,,,
603,1968,,1983,,,,,,1644,665.0,,,,,,,,,,
604,1027,,1401,,,,,,1650,1338.0,,,,,,,,,,
605,313,,610,,,,,,1651,1475.0,,,,,,,,,,
606,1525,,2098,,,,,,1661,1612.0,,,,,,,,,,
607,51,,1623,,,,,,1665,1291.0,,,,,,,,,,
608,371,,1960,,,,,,1669,2078.0,,,,,,,,,,
609,2093,,739,,,,,,1677,1563.0,,,,,,,,,,
610,701,,161,,,,,,1686,1708.0,,,,,,,,,,
611,98,,599,,,,,,1690,1067.0,,,,,,,,,,
612,412,,490,,,,,,1691,395.0,,,,,,,,,,
613,765,,26,,,,,,1702,1577.0,,,,,,,,,,
614,768,,809,,,,,,1707,933.0,,,,,,,,,,
615,3,,1410,,,,,,1718,1954.0,,,,,,,,,,
616,147,,1586,,,,,,1724,987.0,,,,,,,,,,
617,2020,,1967,,,,,,1725,1606.0,,,,,,,,,,
618,373,,746,,,,,,1732,816.0,,,,,,,,,,
619,1463,,1375,,,,,,1733,1935.0,,,,,,,,,,
620,705,,493,,,,,,1748,714.0,,,,,,,,,,
621,343,,620,,,,,,1749,71.0,,,,,,,,,,
622,329,,674,,,,,,1754,1225.0,,,,,,,,,,
623,1422,,1146,,,,,,1755,1148.0,,,,,,,,,,
624,102,,469,,,,,,1758,458.0,,,,,,,,,,
625,1657,,2044,,,,,,1760,1795.0,,,,,,,,,,
626,62,,1754,,,,,,1764,1520.0,,,,,,,,,,
627,813,,575,,,,,,1778,644.0,,,,,,,,,,
628,1298,,2018,,,,,,1780,524.0,,,,,,,,,,
629,1183,,769,,,,,,1782,1865.0,,,,,,,,,,
630,129,,821,,,,,,1785,2081.0,,,,,,,,,,
631,432,,1969,,,,,,1788,1692.0,,,,,,,,,,
632,959,,2028,,,,,,1793,2115.0,,,,,,,,,,
633,1943,,1780,,,,,,1796,1716.0,,,,,,,,,,
634,1848,,2139,,,,,,1798,1273.0,,,,,,,,,,
635,1088,,900,,,,,,1803,1129.0,,,,,,,,,,
636,1840,,55,,,,,,1806,1160.0,,,,,,,,,,
637,990,,2056,,,,,,1814,825.0,,,,,,,,,,
638,675,,766,,,,,,1815,1819.0,,,,,,,,,,
639,428,,731,,,,,,1817,1400.0,,,,,,,,,,
640,166,,1383,,,,,,1821,2033.0,,,,,,,,,,
641,1043,,212,,,,,,1822,565.0,,,,,,,,,,
642,1561,,1258,,,,,,1824,18.0,,,,,,,,,,
643,650,,1578,,,,,,1826,157.0,,,,,,,,,,
644,933,,132,,,,,,1828,330.0,,,,,,,,,,
645,393,,1366,,,,,,1831,111.0,,,,,,,,,,
646,1541,,536,,,,,,1836,1709.0,,,,,,,,,,
647,1559,,1614,,,,,,1842,542.0,,,,,,,,,,
648,1402,,1760,,,,,,1844,2114.0,,,,,,,,,,
649,1855,,21,,,,,,1845,29.0,,,,,,,,,,
650,538,,730,,,,,,1854,423.0,,,,,,,,,,
651,1678,,1285,,,,,,1856,418.0,,,,,,,,,,
652,2023,,1055,,,,,,1857,1504.0,,,,,,,,,,
653,1338,,378,,,,,,1863,560.0,,,,,,,,,,
654,816,,1508,,,,,,1870,408.0,,,,,,,,,,
655,1108,,491,,,,,,1871,134.0,,,,,,,,,,
656,980,,660,,,,,,1872,1357.0,,,,,,,,,,
657,221,,1405,,,,,,1873,501.0,,,,,,,,,,
658,340,,1393,,,,,,1877,1525.0,,,,,,,,,,
659,942,,832,,,,,,1883,743.0,,,,,,,,,,
660,1283,,153,,,,,,1886,1963.0,,,,,,,,,,
661,1938,,1987,,,,,,1887,1889.0,,,,,,,,,,
662,2025,,2104,,,,,,1890,287.0,,,,,,,,,,
663,1804,,475,,,,,,1891,2068.0,,,,,,,,,,
664,1382,,1335,,,,,,1895,1126.0,,,,,,,,,,
665,110,,1272,,,,,,1900,2093.0,,,,,,,,,,
666,1812,,1783,,,,,,1902,178.0,,,,,,,,,,
667,1830,,391,,,,,,1907,1769.0,,,,,,,,,,
668,328,,349,,,,,,1911,1812.0,,,,,,,,,,
669,526,,1102,,,,,,1914,229.0,,,,,,,,,,
670,2095,,904,,,,,,1916,2006.0,,,,,,,,,,
671,1493,,1001,,,,,,1924,754.0,,,,,,,,,,
672,1649,,450,,,,,,1925,1134.0,,,,,,,,,,
673,395,,433,,,,,,1926,1901.0,,,,,,,,,,
674,918,,1341,,,,,,1928,1209.0,,,,,,,,,,
675,556,,1570,,,,,,1930,31.0,,,,,,,,,,
676,1051,,2040,,,,,,1948,1237.0,,,,,,,,,,
677,1819,,1924,,,,,,1951,230.0,,,,,,,,,,
678,175,,115,,,,,,1953,1893.0,,,,,,,,,,
679,377,,784,,,,,,1955,1927.0,,,,,,,,,,
680,1498,,420,,,,,,1960,858.0,,,,,,,,,,
681,1818,,1229,,,,,,1961,1910.0,,,,,,,,,,
682,876,,46,,,,,,1962,1598.0,,,,,,,,,,
683,983,,1293,,,,,,1964,1931.0,,,,,,,,,,
684,967,,1458,,,,,,1967,70.0,,,,,,,,,,
685,1173,,860,,,,,,1978,935.0,,,,,,,,,,
686,1096,,1748,,,,,,1984,1051.0,,,,,,,,,,
687,1738,,237,,,,,,1989,614.0,,,,,,,,,,
688,1160,,442,,,,,,1994,1738.0,,,,,,,,,,
689,1064,,1461,,,,,,1997,557.0,,,,,,,,,,
690,298,,406,,,,,,2001,1838.0,,,,,,,,,,
691,142,,850,,,,,,2002,1512.0,,,,,,,,,,
692,552,,326,,,,,,2011,354.0,,,,,,,,,,
693,90,,626,,,,,,2012,2103.0,,,,,,,,,,
694,1998,,60,,,,,,2018,1064.0,,,,,,,,,,
695,2111,,224,,,,,,2021,2143.0,,,,,,,,,,
696,974,,1434,,,,,,2024,1630.0,,,,,,,,,,
697,696,,719,,,,,,2028,980.0,,,,,,,,,,
698,1179,,217,,,,,,2032,97.0,,,,,,,,,,
699,390,,315,,,,,,2040,186.0,,,,,,,,,,
700,364,,379,,,,,,2042,1426.0,,,,,,,,,,
701,306,,127,,,,,,2044,447.0,,,,,,,,,,
702,492,,2096,,,,,,2054,246.0,,,,,,,,,,
703,337,,109,,,,,,2056,520.0,,,,,,,,,,
704,1655,,177,,,,,,2065,358.0,,,,,,,,,,
705,637,,38,,,,,,2066,19.0,,,,,,,,,,
706,513,,1350,,,,,,2070,424.0,,,,,,,,,,
707,1869,,6,,,,,,2074,227.0,,,,,,,,,,
708,471,,1317,,,,,,2076,218.0,,,,,,,,,,
709,834,,995,,,,,,2077,1511.0,,,,,,,,,,
710,822,,1453,,,,,,2079,1652.0,,,,,,,,,,
711,1287,,213,,,,,,2089,464.0,,,,,,,,,,
712,785,,1857,,,,,,2092,4.0,,,,,,,,,,
713,1478,,712,,,,,,2094,640.0,,,,,,,,,,
714,683,,2122,,,,,,2096,327.0,,,,,,,,,,
715,1775,,1846,,,,,,2104,1720.0,,,,,,,,,,
716,436,,2133,,,,,,2105,1281.0,,,,,,,,,,
717,1107,,540,,,,,,2108,589.0,,,,,,,,,,
718,1357,,104,,,,,,2109,1005.0,,,,,,,,,,
719,2064,,1763,,,,,,2118,785.0,,,,,,,,,,
