,12_1,12_2,13_1,13_3,14_1,14_4,15_1,15_5,23_2,23_3,24_2,24_4,25_2,25_5,34_3,34_4,35_3,35_5,45_4,45_5
159,1035,692.0,1035,1616.0,1580.0,,,,1538,1929.0,1510.0,,,,226.0,,,,,
160,1039,877.0,1039,1710.0,2015.0,,,,1543,305.0,533.0,,,,64.0,,,,,
161,1047,538.0,1047,788.0,1492.0,,,,1545,2064.0,1730.0,,,,1040.0,,,,,
162,1050,694.0,1050,208.0,243.0,,,,1546,2061.0,1291.0,,,,1491.0,,,,,
163,1053,647.0,1053,1960.0,1544.0,,,,1568,278.0,1975.0,,,,132.0,,,,,
164,1062,1879.0,1062,1037.0,1837.0,,,,1602,1005.0,753.0,,,,143.0,,,,,
165,1075,1843.0,1075,759.0,944.0,,,,1616,533.0,961.0,,,,153.0,,,,,
166,1082,1158.0,1082,1274.0,1622.0,,,,1643,222.0,541.0,,,,382.0,,,,,
167,1084,250.0,1084,115.0,416.0,,,,1648,2126.0,840.0,,,,463.0,,,,,
168,1085,13.0,1085,610.0,1277.0,,,,1675,1144.0,1972.0,,,,1324.0,,,,,
169,1093,804.0,1093,1470.0,1203.0,,,,1694,1224.0,166.0,,,,177.0,,,,,
170,1097,2017.0,1097,435.0,617.0,,,,1697,361.0,1816.0,,,,1323.0,,,,,
171,1099,1148.0,1099,1255.0,734.0,,,,1703,1624.0,1331.0,,,,150.0,,,,,
172,1106,749.0,1106,1842.0,1528.0,,,,1710,327.0,875.0,,,,351.0,,,,,
173,1116,513.0,1116,143.0,919.0,,,,1728,1719.0,365.0,,,,164.0,,,,,
174,1118,1139.0,1118,757.0,89.0,,,,1756,451.0,305.0,,,,1836.0,,,,,
175,1120,222.0,1120,355.0,396.0,,,,1763,2051.0,740.0,,,,1933.0,,,,,
176,1123,631.0,1123,375.0,1698.0,,,,1773,2111.0,380.0,,,,1268.0,,,,,
177,1124,1400.0,1124,973.0,1418.0,,,,1777,967.0,1740.0,,,,2032.0,,,,,
178,1128,1426.0,1128,1873.0,2019.0,,,,1779,374.0,1138.0,,,,625.0,,,,,
179,1132,1557.0,1132,2098.0,630.0,,,,1783,10.0,642.0,,,,223.0,,,,,
180,1136,1003.0,1136,1614.0,981.0,,,,1820,912.0,1069.0,,,,746.0,,,,,
181,1137,629.0,1137,1376.0,1519.0,,,,1832,1506.0,1364.0,,,,1247.0,,,,,
182,1145,1573.0,1145,682.0,1137.0,,,,1839,1017.0,678.0,,,,1072.0,,,,,
183,1152,1467.0,1152,1324.0,1443.0,,,,1846,563.0,755.0,,,,165.0,,,,,
184,1161,1185.0,1161,309.0,1373.0,,,,1875,1156.0,417.0,,,,1087.0,,,,,
185,1163,281.0,1163,2021.0,1776.0,,,,1933,913.0,1377.0,,,,1856.0,,,,,
186,1166,1667.0,1166,2076.0,1120.0,,,,1959,587.0,1059.0,,,,984.0,,,,,
187,1182,526.0,1182,1317.0,693.0,,,,1965,425.0,1518.0,,,,602.0,,,,,
188,1184,1634.0,1184,601.0,160.0,,,,1969,88.0,1330.0,,,,1959.0,,,,,
189,1192,338.0,1192,1690.0,593.0,,,,1977,1712.0,1501.0,,,,1477.0,,,,,
190,1194,606.0,1194,1628.0,211.0,,,,1983,1318.0,974.0,,,,677.0,,,,,
191,1199,1525.0,1199,272.0,1971.0,,,,1987,1237.0,322.0,,,,1863.0,,,,,
192,1202,1937.0,1202,660.0,1497.0,,,,1988,946.0,531.0,,,,1307.0,,,,,
193,1203,1338.0,1203,1576.0,1680.0,,,,2008,609.0,1536.0,,,,894.0,,,,,
194,1210,432.0,1210,493.0,1523.0,,,,2034,1429.0,1848.0,,,,1997.0,,,,,
195,1213,110.0,1213,1384.0,1163.0,,,,2058,552.0,402.0,,,,2094.0,,,,,
