,12_1,12_2,13_1,13_3,14_1,14_4,15_1,15_5,23_2,23_3,24_2,24_4,25_2,25_5,34_3,34_4,35_3,35_5,45_4,45_5
251,1527,959.0,1527,730.0,,,,,215,266.0,,,,,,,,,,
252,1528,273.0,1528,1610.0,,,,,217,1946.0,,,,,,,,,,
253,1529,795.0,1529,1307.0,,,,,228,1382.0,,,,,,,,,,
254,1533,996.0,1533,2042.0,,,,,244,912.0,,,,,,,,,,
255,1544,120.0,1544,1219.0,,,,,248,2014.0,,,,,,,,,,
256,1567,2017.0,1567,493.0,,,,,249,2017.0,,,,,,,,,,
257,1575,1801.0,1575,1319.0,,,,,252,141.0,,,,,,,,,,
258,1580,1654.0,1580,473.0,,,,,255,101.0,,,,,,,,,,
259,1587,408.0,1587,1614.0,,,,,258,527.0,,,,,,,,,,
260,1588,430.0,1588,592.0,,,,,261,1584.0,,,,,,,,,,
261,1590,1134.0,1590,1376.0,,,,,262,779.0,,,,,,,,,,
262,1596,770.0,1596,1001.0,,,,,271,343.0,,,,,,,,,,
263,1597,77.0,1597,1755.0,,,,,272,107.0,,,,,,,,,,
264,1599,1355.0,1599,1650.0,,,,,280,898.0,,,,,,,,,,
265,1601,1368.0,1601,1951.0,,,,,284,120.0,,,,,,,,,,
266,1604,510.0,1604,2018.0,,,,,293,196.0,,,,,,,,,,
267,1613,1183.0,1613,900.0,,,,,301,915.0,,,,,,,,,,
268,1615,1879.0,1615,1197.0,,,,,309,286.0,,,,,,,,,,
269,1619,786.0,1619,832.0,,,,,315,644.0,,,,,,,,,,
270,1622,1304.0,1622,200.0,,,,,318,3.0,,,,,,,,,,
271,1639,44.0,1639,272.0,,,,,321,1734.0,,,,,,,,,,
272,1670,221.0,1670,2128.0,,,,,324,2030.0,,,,,,,,,,
273,1679,1901.0,1679,562.0,,,,,339,1027.0,,,,,,,,,,
274,1680,1448.0,1680,1247.0,,,,,348,181.0,,,,,,,,,,
275,1682,512.0,1682,491.0,,,,,349,696.0,,,,,,,,,,
276,1683,679.0,1683,30.0,,,,,351,1429.0,,,,,,,,,,
277,1687,1388.0,1687,645.0,,,,,352,1954.0,,,,,,,,,,
278,1689,1100.0,1689,210.0,,,,,355,121.0,,,,,,,,,,
279,1696,1573.0,1696,2094.0,,,,,359,1436.0,,,,,,,,,,
280,1698,871.0,1698,1010.0,,,,,368,1868.0,,,,,,,,,,
281,1706,1185.0,1706,1495.0,,,,,375,740.0,,,,,,,,,,
282,1714,1722.0,1714,1586.0,,,,,378,691.0,,,,,,,,,,
283,1715,2026.0,1715,2021.0,,,,,379,1402.0,,,,,,,,,,
284,1721,1216.0,1721,856.0,,,,,382,1929.0,,,,,,,,,,
285,1726,412.0,1726,1146.0,,,,,383,1853.0,,,,,,,,,,
286,1729,1338.0,1729,776.0,,,,,384,1719.0,,,,,,,,,,
287,1741,1089.0,1741,33.0,,,,,391,580.0,,,,,,,,,,
288,1742,1017.0,1742,442.0,,,,,392,353.0,,,,,,,,,,
289,1745,1789.0,1745,739.0,,,,,405,1009.0,,,,,,,,,,
290,1747,720.0,1747,1396.0,,,,,406,751.0,,,,,,,,,,
291,1753,1709.0,1753,1821.0,,,,,426,587.0,,,,,,,,,,
292,1759,1148.0,1759,375.0,,,,,434,1738.0,,,,,,,,,,
293,1766,1849.0,1766,1335.0,,,,,435,501.0,,,,,,,,,,
294,1776,2014.0,1776,1749.0,,,,,439,921.0,,,,,,,,,,
295,1781,1569.0,1781,1170.0,,,,,440,1862.0,,,,,,,,,,
296,1786,39.0,1786,1229.0,,,,,442,1711.0,,,,,,,,,,
297,1797,1096.0,1797,731.0,,,,,443,864.0,,,,,,,,,,
298,1799,964.0,1799,1375.0,,,,,445,541.0,,,,,,,,,,
299,1800,1963.0,1800,475.0,,,,,450,1278.0,,,,,,,,,,
300,1802,376.0,1802,115.0,,,,,460,2127.0,,,,,,,,,,
301,1807,1929.0,1807,161.0,,,,,462,23.0,,,,,,,,,,
302,1808,819.0,1808,49.0,,,,,465,1235.0,,,,,,,,,,
303,1809,1315.0,1809,620.0,,,,,466,879.0,,,,,,,,,,
304,1825,883.0,1825,766.0,,,,,467,1897.0,,,,,,,,,,
305,1834,182.0,1834,2012.0,,,,,469,1378.0,,,,,,,,,,
306,1837,828.0,1837,1469.0,,,,,472,1151.0,,,,,,,,,,
307,1847,967.0,1847,1948.0,,,,,473,2025.0,,,,,,,,,,
308,1850,1205.0,1850,1392.0,,,,,476,305.0,,,,,,,,,,
309,1858,25.0,1858,1217.0,,,,,479,1021.0,,,,,,,,,,
310,1861,976.0,1861,1760.0,,,,,483,543.0,,,,,,,,,,
311,1878,651.0,1878,1542.0,,,,,485,398.0,,,,,,,,,,
312,1882,1762.0,1882,188.0,,,,,490,1943.0,,,,,,,,,,
313,1885,1553.0,1885,1926.0,,,,,491,1172.0,,,,,,,,,,
314,1888,1701.0,1888,1090.0,,,,,493,1236.0,,,,,,,,,,
315,1896,1585.0,1896,1257.0,,,,,499,1167.0,,,,,,,,,,
316,1903,2048.0,1903,212.0,,,,,500,1417.0,,,,,,,,,,
317,1906,585.0,1906,1211.0,,,,,502,1261.0,,,,,,,,,,
318,1920,1254.0,1920,1780.0,,,,,504,2037.0,,,,,,,,,,
319,1921,1179.0,1921,2104.0,,,,,505,374.0,,,,,,,,,,
320,1932,97.0,1932,1505.0,,,,,506,365.0,,,,,,,,,,
321,1941,37.0,1941,1846.0,,,,,514,364.0,,,,,,,,,,
322,1942,492.0,1942,1143.0,,,,,522,1479.0,,,,,,,,,,
323,1945,848.0,1945,261.0,,,,,528,1646.0,,,,,,,,,,
324,1947,222.0,1947,1930.0,,,,,529,1187.0,,,,,,,,,,
325,1970,1088.0,1970,850.0,,,,,534,1840.0,,,,,,,,,,
326,1971,586.0,1971,995.0,,,,,536,585.0,,,,,,,,,,
327,1973,980.0,1973,851.0,,,,,537,129.0,,,,,,,,,,
328,1979,2041.0,1979,224.0,,,,,540,278.0,,,,,,,,,,
329,1981,354.0,1981,1724.0,,,,,554,727.0,,,,,,,,,,
330,1982,813.0,1982,372.0,,,,,558,637.0,,,,,,,,,,
331,1991,142.0,1991,1341.0,,,,,559,169.0,,,,,,,,,,
332,1992,1438.0,1992,814.0,,,,,562,68.0,,,,,,,,,,
333,1996,1876.0,1996,433.0,,,,,564,325.0,,,,,,,,,,
334,2005,263.0,2005,1844.0,,,,,566,2064.0,,,,,,,,,,
335,2013,963.0,2013,2054.0,,,,,569,1083.0,,,,,,,,,,
336,2015,1078.0,2015,1891.0,,,,,572,1422.0,,,,,,,,,,
337,2019,1044.0,2019,712.0,,,,,575,899.0,,,,,,,,,,
338,2031,1180.0,2031,1274.0,,,,,581,289.0,,,,,,,,,,
339,2035,1354.0,2035,759.0,,,,,584,28.0,,,,,,,,,,
340,2036,1043.0,2036,1702.0,,,,,591,1909.0,,,,,,,,,,
341,2039,2103.0,2039,860.0,,,,,594,1304.0,,,,,,,,,,
342,2043,1609.0,2043,237.0,,,,,600,694.0,,,,,,,,,,
343,2046,1160.0,2046,1856.0,,,,,601,2003.0,,,,,,,,,,
344,2049,701.0,2049,784.0,,,,,602,1699.0,,,,,,,,,,
345,2053,942.0,2053,626.0,,,,,605,571.0,,,,,,,,,,
346,2055,2023.0,2055,127.0,,,,,610,10.0,,,,,,,,,,
347,2057,1843.0,2057,660.0,,,,,611,152.0,,,,,,,,,,
348,2062,397.0,2062,1987.0,,,,,612,511.0,,,,,,,,,,
349,2063,121.0,2063,601.0,,,,,625,1459.0,,,,,,,,,,
350,2071,2132.0,2071,2032.0,,,,,627,1685.0,,,,,,,,,,
351,2080,735.0,2080,109.0,,,,,632,414.0,,,,,,,,,,
352,2088,484.0,2088,764.0,,,,,635,598.0,,,,,,,,,,
353,2097,1938.0,2097,1494.0,,,,,638,458.0,,,,,,,,,,
354,2099,428.0,2099,719.0,,,,,652,846.0,,,,,,,,,,
355,2112,683.0,2112,1677.0,,,,,657,792.0,,,,,,,,,,
356,2119,1972.0,2119,469.0,,,,,660,1004.0,,,,,,,,,,
357,2123,551.0,2123,1924.0,,,,,661,1.0,,,,,,,,,,
358,2137,520.0,2137,164.0,,,,,667,1770.0,,,,,,,,,,
359,2140,1812.0,2140,506.0,,,,,670,25.0,,,,,,,,,,
360,1818,,1091,,,,,,671,1127.0,,,,,,,,,,
361,587,,534,,,,,,674,1191.0,,,,,,,,,,
362,622,,2024,,,,,,682,2107.0,,,,,,,,,,
363,1889,,682,,,,,,684,147.0,,,,,,,,,,
364,2073,,1960,,,,,,695,2136.0,,,,,,,,,,
365,2060,,1356,,,,,,697,1180.0,,,,,,,,,,
366,989,,1661,,,,,,700,1913.0,,,,,,,,,,
367,1005,,938,,,,,,706,484.0,,,,,,,,,,
368,337,,610,,,,,,710,1752.0,,,,,,,,,,
369,708,,1803,,,,,,712,1892.0,,,,,,,,,,
370,1999,,638,,,,,,715,978.0,,,,,,,,,,
371,1503,,1441,,,,,,719,19.0,,,,,,,,,,
372,90,,927,,,,,,726,327.0,,,,,,,,,,
373,948,,863,,,,,,731,90.0,,,,,,,,,,
374,2135,,1777,,,,,,738,1723.0,,,,,,,,,,
375,287,,215,,,,,,739,1860.0,,,,,,,,,,
376,751,,1244,,,,,,741,1129.0,,,,,,,,,,
377,1556,,12,,,,,,744,1645.0,,,,,,,,,,
378,344,,21,,,,,,748,341.0,,,,,,,,,,
379,329,,1877,,,,,,752,185.0,,,,,,,,,,
380,1334,,2008,,,,,,756,1501.0,,,,,,,,,,
381,694,,1358,,,,,,757,1768.0,,,,,,,,,,
382,133,,1029,,,,,,759,557.0,,,,,,,,,,
383,1841,,1404,,,,,,762,531.0,,,,,,,,,,
384,624,,171,,,,,,763,2124.0,,,,,,,,,,
385,1385,,910,,,,,,764,1185.0,,,,,,,,,,
386,129,,426,,,,,,774,1387.0,,,,,,,,,,
387,1459,,1783,,,,,,776,1377.0,,,,,,,,,,
388,1552,,80,,,,,,777,848.0,,,,,,,,,,
389,1002,,435,,,,,,781,470.0,,,,,,,,,,
390,1750,,225,,,,,,784,1730.0,,,,,,,,,,
391,1122,,605,,,,,,788,803.0,,,,,,,,,,
392,1018,,1240,,,,,,790,1301.0,,,,,,,,,,
393,235,,1845,,,,,,791,1334.0,,,,,,,,,,
394,950,,1460,,,,,,793,1879.0,,,,,,,,,,
395,921,,857,,,,,,800,586.0,,,,,,,,,,
396,538,,1169,,,,,,806,1998.0,,,,,,,,,,
397,1520,,1907,,,,,,809,1511.0,,,,,,,,,,
398,1227,,1773,,,,,,814,659.0,,,,,,,,,,
399,2110,,1483,,,,,,815,1069.0,,,,,,,,,,
400,457,,1558,,,,,,821,884.0,,,,,,,,,,
401,955,,83,,,,,,823,268.0,,,,,,,,,,
402,441,,545,,,,,,829,412.0,,,,,,,,,,
403,1057,,479,,,,,,832,1641.0,,,,,,,,,,
404,92,,687,,,,,,836,713.0,,,,,,,,,,
405,371,,1420,,,,,,837,664.0,,,,,,,,,,
406,1422,,1902,,,,,,841,552.0,,,,,,,,,,
407,373,,443,,,,,,842,1348.0,,,,,,,,,,
408,62,,1087,,,,,,847,890.0,,,,,,,,,,
409,725,,993,,,,,,849,1855.0,,,,,,,,,,
410,31,,1031,,,,,,850,1400.0,,,,,,,,,,
411,565,,163,,,,,,851,969.0,,,,,,,,,,
412,1481,,262,,,,,,856,489.0,,,,,,,,,,
413,918,,1521,,,,,,857,1848.0,,,,,,,,,,
414,1033,,2028,,,,,,863,395.0,,,,,,,,,,
415,598,,615,,,,,,869,1041.0,,,,,,,,,,
416,1174,,1703,,,,,,870,1225.0,,,,,,,,,,
417,2115,,1013,,,,,,873,1740.0,,,,,,,,,,
418,98,,284,,,,,,881,61.0,,,,,,,,,,
419,1525,,661,,,,,,887,831.0,,,,,,,,,,
420,298,,202,,,,,,894,1631.0,,,,,,,,,,
421,1155,,1311,,,,,,895,1438.0,,,,,,,,,,
422,1667,,1340,,,,,,896,369.0,,,,,,,,,,
423,588,,1350,,,,,,900,1209.0,,,,,,,,,,
424,279,,315,,,,,,901,294.0,,,,,,,,,,
425,1966,,821,,,,,,904,1676.0,,,,,,,,,,
426,56,,1824,,,,,,907,631.0,,,,,,,,,,
427,19,,1826,,,,,,909,1794.0,,,,,,,,,,
428,1101,,239,,,,,,910,967.0,,,,,,,,,,
429,286,,514,,,,,,927,1158.0,,,,,,,,,,
430,1593,,1309,,,,,,929,1792.0,,,,,,,,,,
431,1899,,1822,,,,,,932,828.0,,,,,,,,,,
432,985,,1076,,,,,,940,935.0,,,,,,,,,,
433,374,,1391,,,,,,945,1743.0,,,,,,,,,,
434,266,,1432,,,,,,952,1949.0,,,,,,,,,,
435,1187,,2122,,,,,,972,1638.0,,,,,,,,,,
436,75,,490,,,,,,977,708.0,,,,,,,,,,
437,1655,,249,,,,,,988,1506.0,,,,,,,,,,
438,1734,,632,,,,,,995,651.0,,,,,,,,,,
439,2006,,628,,,,,,999,561.0,,,,,,,,,,
440,858,,1314,,,,,,1010,1056.0,,,,,,,,,,
441,1678,,1618,,,,,,1013,2086.0,,,,,,,,,,
442,256,,895,,,,,,1014,361.0,,,,,,,,,,
443,779,,1988,,,,,,1019,2041.0,,,,,,,,,,
444,556,,904,,,,,,1020,75.0,,,,,,,,,,
445,1559,,1286,,,,,,1024,963.0,,,,,,,,,,
446,1912,,1785,,,,,,1025,1390.0,,,,,,,,,,
447,1952,,657,,,,,,1028,1465.0,,,,,,,,,,
448,1769,,1272,,,,,,1037,227.0,,,,,,,,,,
449,1245,,1384,,,,,,1038,1704.0,,,,,,,,,,
450,926,,1456,,,,,,1045,57.0,,,,,,,,,,
451,229,,1369,,,,,,1046,1744.0,,,,,,,,,,
452,1804,,800,,,,,,1049,512.0,,,,,,,,,,
453,356,,379,,,,,,1055,393.0,,,,,,,,,,
454,51,,180,,,,,,1060,1414.0,,,,,,,,,,
455,621,,1732,,,,,,1063,1980.0,,,,,,,,,,
456,178,,2098,,,,,,1066,1975.0,,,,,,,,,,
457,916,,529,,,,,,1068,451.0,,,,,,,,,,
458,1452,,383,,,,,,1072,990.0,,,,,,,,,,
459,1209,,463,,,,,,1074,672.0,,,,,,,,,,
460,839,,1461,,,,,,1076,1381.0,,,,,,,,,,
461,767,,793,,,,,,1077,513.0,,,,,,,,,,
462,1641,,1423,,,,,,1080,1018.0,,,,,,,,,,
463,419,,213,,,,,,1090,1560.0,,,,,,,,,,
464,1835,,2079,,,,,,1091,77.0,,,,,,,,,,
465,1632,,411,,,,,,1092,1787.0,,,,,,,,,,
466,1671,,1102,,,,,,1094,1761.0,,,,,,,,,,
467,1859,,11,,,,,,1098,367.0,,,,,,,,,,
468,2083,,763,,,,,,1102,276.0,,,,,,,,,,
469,531,,309,,,,,,1103,961.0,,,,,,,,,,
470,1281,,1551,,,,,,1109,941.0,,,,,,,,,,
471,765,,761,,,,,,1110,1899.0,,,,,,,,,,
472,716,,177,,,,,,1111,924.0,,,,,,,,,,
473,2038,,670,,,,,,1114,344.0,,,,,,,,,,
474,1893,,1496,,,,,,1117,1284.0,,,,,,,,,,
475,1417,,1119,,,,,,1121,1512.0,,,,,,,,,,
476,785,,788,,,,,,1130,2117.0,,,,,,,,,,
477,1467,,1140,,,,,,1135,323.0,,,,,,,,,,
478,139,,1633,,,,,,1141,642.0,,,,,,,,,,
479,637,,24,,,,,,1146,1329.0,,,,,,,,,,
480,642,,1336,,,,,,1162,1486.0,,,,,,,,,,
481,1003,,1045,,,,,,1168,1440.0,,,,,,,,,,
482,414,,500,,,,,,1169,457.0,,,,,,,,,,
483,1397,,652,,,,,,1170,82.0,,,,,,,,,,
484,1172,,1870,,,,,,1176,1105.0,,,,,,,,,,
485,172,,233,,,,,,1189,133.0,,,,,,,,,,
486,331,,1246,,,,,,1193,946.0,,,,,,,,,,
487,1321,,975,,,,,,1197,1370.0,,,,,,,,,,
488,289,,1669,,,,,,1198,1966.0,,,,,,,,,,
489,1905,,866,,,,,,1206,1736.0,,,,,,,,,,
490,1511,,584,,,,,,1208,839.0,,,,,,,,,,
491,1711,,271,,,,,,1211,619.0,,,,,,,,,,
492,1178,,1451,,,,,,1217,106.0,,,,,,,,,,
493,634,,1961,,,,,,1222,1328.0,,,,,,,,,,
494,1625,,35,,,,,,1223,720.0,,,,,,,,,,
495,1164,,558,,,,,,1229,1838.0,,,,,,,,,,
496,817,,612,,,,,,1230,2126.0,,,,,,,,,,
497,146,,445,,,,,,1253,447.0,,,,,,,,,,
498,1657,,1875,,,,,,1266,819.0,,,,,,,,,,
499,935,,684,,,,,,1268,1582.0,,,,,,,,,,
500,1922,,726,,,,,,1270,1364.0,,,,,,,,,,
501,1624,,952,,,,,,1272,97.0,,,,,,,,,,
502,1771,,1193,,,,,,1285,1881.0,,,,,,,,,,
503,1237,,48,,,,,,1286,519.0,,,,,,,,,,
504,659,,1491,,,,,,1297,1112.0,,,,,,,,,,
505,768,,591,,,,,,1300,1790.0,,,,,,,,,,
506,1402,,2044,,,,,,1302,51.0,,,,,,,,,,
507,1919,,1725,,,,,,1307,134.0,,,,,,,,,,
508,507,,1886,,,,,,1309,908.0,,,,,,,,,,
509,1167,,104,,,,,,1314,876.0,,,,,,,,,,
510,1081,,1686,,,,,,1319,613.0,,,,,,,,,,
511,631,,183,,,,,,1323,1033.0,,,,,,,,,,
512,1381,,275,,,,,,1324,1816.0,,,,,,,,,,
513,1104,,502,,,,,,1335,2084.0,,,,,,,,,,
514,1705,,1037,,,,,,1336,1572.0,,,,,,,,,,
515,1224,,540,,,,,,1337,1078.0,,,,,,,,,,
516,141,,420,,,,,,1340,482.0,,,,,,,,,,
517,1787,,1117,,,,,,1341,699.0,,,,,,,,,,
518,1811,,226,,,,,,1342,1426.0,,,,,,,,,,
519,705,,1978,,,,,,1344,1388.0,,,,,,,,,,
520,1400,,499,,,,,,1350,1036.0,,,,,,,,,,
521,1716,,1690,,,,,,1358,455.0,,,,,,,,,,
522,908,,2076,,,,,,1363,1288.0,,,,,,,,,,
523,319,,2002,,,,,,1365,328.0,,,,,,,,,,
524,158,,940,,,,,,1366,686.0,,,,,,,,,,
525,1936,,1578,,,,,,1369,124.0,,,,,,,,,,
526,1129,,1748,,,,,,1376,573.0,,,,,,,,,,
527,643,,6,,,,,,1383,2010.0,,,,,,,,,,
528,1249,,1419,,,,,,1384,59.0,,,,,,,,,,
529,1664,,1964,,,,,,1391,1627.0,,,,,,,,,,
530,330,,1049,,,,,,1392,190.0,,,,,,,,,,
531,1592,,1796,,,,,,1393,1535.0,,,,,,,,,,
532,2068,,1285,,,,,,1404,1368.0,,,,,,,,,,
533,487,,697,,,,,,1405,1269.0,,,,,,,,,,
534,327,,1258,,,,,,1409,306.0,,,,,,,,,,
535,2037,,132,,,,,,1410,1473.0,,,,,,,,,,
536,1998,,1798,,,,,,1411,413.0,,,,,,,,,,
537,546,,566,,,,,,1413,1827.0,,,,,,,,,,
538,1744,,1675,,,,,,1416,1017.0,,,,,,,,,,
539,1382,,165,,,,,,1420,92.0,,,,,,,,,,
540,2030,,153,,,,,,1421,346.0,,,,,,,,,,
541,647,,1873,,,,,,1423,721.0,,,,,,,,,,
542,1313,,1607,,,,,,1424,257.0,,,,,,,,,,
543,1792,,710,,,,,,1425,521.0,,,,,,,,,,
544,1513,,1063,,,,,,1432,2129.0,,,,,,,,,,
545,413,,1710,,,,,,1433,2059.0,,,,,,,,,,
546,1958,,1025,,,,,,1434,758.0,,,,,,,,,,
547,1429,,1317,,,,,,1435,1498.0,,,,,,,,,,
548,511,,1470,,,,,,1437,597.0,,,,,,,,,,
549,2025,,1444,,,,,,1441,1032.0,,,,,,,,,,
550,1774,,2074,,,,,,1449,1695.0,,,,,,,,,,
551,436,,2040,,,,,,1451,503.0,,,,,,,,,,
552,2061,,901,,,,,,1453,2116.0,,,,,,,,,,
553,665,,1393,,,,,,1456,735.0,,,,,,,,,,
554,876,,1595,,,,,,1458,755.0,,,,,,,,,,
555,1862,,1871,,,,,,1461,158.0,,,,,,,,,,
556,557,,849,,,,,,1464,1867.0,,,,,,,,,,
557,1298,,382,,,,,,1469,303.0,,,,,,,,,,
558,676,,1366,,,,,,1470,1746.0,,,,,,,,,,
559,1663,,485,,,,,,1477,1585.0,,,,,,,,,,
560,524,,1602,,,,,,1482,822.0,,,,,,,,,,
561,723,,1984,,,,,,1483,653.0,,,,,,,,,,
562,402,,1098,,,,,,1484,962.0,,,,,,,,,,
563,136,,318,,,,,,1487,1237.0,,,,,,,,,,
564,1848,,1222,,,,,,1491,582.0,,,,,,,,,,
565,668,,2066,,,,,,1494,94.0,,,,,,,,,,
566,87,,1916,,,,,,1495,546.0,,,,,,,,,,
567,342,,870,,,,,,1500,2027.0,,,,,,,,,,
568,159,,208,,,,,,1502,496.0,,,,,,,,,,
569,541,,536,,,,,,1505,1374.0,,,,,,,,,,
570,840,,1060,,,,,,1521,1880.0,,,,,,,,,,
571,629,,1223,,,,,,1530,31.0,,,,,,,,,,
572,1295,,757,,,,,,1531,1385.0,,,,,,,,,,
573,1248,,741,,,,,,1534,1552.0,,,,,,,,,,
574,1577,,1842,,,,,,1539,389.0,,,,,,,,,,
575,641,,1911,,,,,,1540,614.0,,,,,,,,,,
576,2045,,575,,,,,,1542,146.0,,,,,,,,,,
577,2143,,2011,,,,,,1548,1801.0,,,,,,,,,,
578,1056,,150,,,,,,1549,1467.0,,,,,,,,,,
579,619,,1176,,,,,,1550,1972.0,,,,,,,,,,
580,749,,1024,,,,,,1551,27.0,,,,,,,,,,
581,1378,,1345,,,,,,1555,1952.0,,,,,,,,,,
582,70,,809,,,,,,1558,1963.0,,,,,,,,,,
583,1507,,1421,,,,,,1566,603.0,,,,,,,,,,
584,377,,1895,,,,,,1570,1672.0,,,,,,,,,,
585,886,,352,,,,,,1571,492.0,,,,,,,,,,
586,1051,,434,,,,,,1574,621.0,,,,,,,,,,
587,672,,706,,,,,,1576,1398.0,,,,,,,,,,
588,1805,,1539,,,,,,1578,1598.0,,,,,,,,,,
589,1612,,769,,,,,,1579,128.0,,,,,,,,,,
590,1475,,1828,,,,,,1586,1242.0,,,,,,,,,,
591,458,,321,,,,,,1595,1541.0,,,,,,,,,,
592,496,,1754,,,,,,1605,2033.0,,,,,,,,,,
593,1880,,599,,,,,,1607,39.0,,,,,,,,,,
594,728,,406,,,,,,1610,1107.0,,,,,,,,,,
595,957,,1538,,,,,,1614,136.0,,,,,,,,,,
596,1394,,674,,,,,,1618,551.0,,,,,,,,,,
597,1719,,1323,,,,,,1623,875.0,,,,,,,,,,
598,110,,46,,,,,,1626,1811.0,,,,,,,,,,
599,1299,,1121,,,,,,1628,85.0,,,,,,,,,,
600,804,,1782,,,,,,1633,87.0,,,,,,,,,,
601,711,,1411,,,,,,1635,2135.0,,,,,,,,,,
602,1348,,498,,,,,,1642,1095.0,,,,,,,,,,
603,1235,,715,,,,,,1644,714.0,,,,,,,,,,
604,156,,1854,,,,,,1650,1338.0,,,,,,,,,,
605,1894,,2108,,,,,,1651,1305.0,,,,,,,,,,
606,1594,,1550,,,,,,1661,298.0,,,,,,,,,,
607,513,,1206,,,,,,1665,1910.0,,,,,,,,,,
608,915,,1405,,,,,,1669,1659.0,,,,,,,,,,
609,519,,623,,,,,,1677,1228.0,,,,,,,,,,
610,959,,730,,,,,,1686,1608.0,,,,,,,,,,
611,273,,1610,,,,,,1690,991.0,,,,,,,,,,
612,795,,1307,,,,,,1691,665.0,,,,,,,,,,
613,996,,2042,,,,,,1702,576.0,,,,,,,,,,
614,120,,1219,,,,,,1707,725.0,,,,,,,,,,
615,2017,,493,,,,,,1718,1795.0,,,,,,,,,,
616,1801,,1319,,,,,,1724,1904.0,,,,,,,,,,
617,1654,,473,,,,,,1725,629.0,,,,,,,,,,
618,408,,1614,,,,,,1732,987.0,,,,,,,,,,
619,430,,592,,,,,,1733,1204.0,,,,,,,,,,
620,1134,,1376,,,,,,1748,1905.0,,,,,,,,,,
621,770,,1001,,,,,,1749,950.0,,,,,,,,,,
622,77,,1755,,,,,,1754,985.0,,,,,,,,,,
623,1355,,1650,,,,,,1755,618.0,,,,,,,,,,
624,1368,,1951,,,,,,1758,2101.0,,,,,,,,,,
625,510,,2018,,,,,,1760,679.0,,,,,,,,,,
626,1183,,900,,,,,,1764,2103.0,,,,,,,,,,
627,1879,,1197,,,,,,1778,650.0,,,,,,,,,,
628,786,,832,,,,,,1780,2093.0,,,,,,,,,,
629,1304,,200,,,,,,1782,1273.0,,,,,,,,,,
630,44,,272,,,,,,1785,1818.0,,,,,,,,,,
631,221,,2128,,,,,,1788,1865.0,,,,,,,,,,
632,1901,,562,,,,,,1793,18.0,,,,,,,,,,
633,1448,,1247,,,,,,1796,1179.0,,,,,,,,,,
634,512,,491,,,,,,1798,1654.0,,,,,,,,,,
635,679,,30,,,,,,1803,688.0,,,,,,,,,,
636,1388,,645,,,,,,1806,1812.0,,,,,,,,,,
637,1100,,210,,,,,,1814,71.0,,,,,,,,,,
638,1573,,2094,,,,,,1815,931.0,,,,,,,,,,
639,871,,1010,,,,,,1817,2115.0,,,,,,,,,,
640,1185,,1495,,,,,,1821,886.0,,,,,,,,,,
641,1722,,1586,,,,,,1822,1320.0,,,,,,,,,,
642,2026,,2021,,,,,,1824,1281.0,,,,,,,,,,
643,1216,,856,,,,,,1826,547.0,,,,,,,,,,
644,412,,1146,,,,,,1828,1295.0,,,,,,,,,,
645,1338,,776,,,,,,1831,1463.0,,,,,,,,,,
646,1089,,33,,,,,,1836,2029.0,,,,,,,,,,
647,1017,,442,,,,,,1842,186.0,,,,,,,,,,
648,1789,,739,,,,,,1844,1819.0,,,,,,,,,,
649,720,,1396,,,,,,1845,1709.0,,,,,,,,,,
650,1709,,1821,,,,,,1854,2022.0,,,,,,,,,,
651,1148,,375,,,,,,1856,1958.0,,,,,,,,,,
652,1849,,1335,,,,,,1857,1876.0,,,,,,,,,,
653,2014,,1749,,,,,,1863,804.0,,,,,,,,,,
654,1569,,1170,,,,,,1870,1006.0,,,,,,,,,,
655,39,,1229,,,,,,1871,486.0,,,,,,,,,,
656,1096,,731,,,,,,1872,1935.0,,,,,,,,,,
657,964,,1375,,,,,,1873,2045.0,,,,,,,,,,
658,1963,,475,,,,,,1877,1938.0,,,,,,,,,,
659,376,,115,,,,,,1883,2143.0,,,,,,,,,,
660,1929,,161,,,,,,1886,235.0,,,,,,,,,,
661,819,,49,,,,,,1887,1201.0,,,,,,,,,,
662,1315,,620,,,,,,1890,29.0,,,,,,,,,,
663,883,,766,,,,,,1891,1283.0,,,,,,,,,,
664,182,,2012,,,,,,1895,47.0,,,,,,,,,,
665,828,,1469,,,,,,1900,560.0,,,,,,,,,,
666,967,,1948,,,,,,1902,675.0,,,,,,,,,,
667,1205,,1392,,,,,,1907,1298.0,,,,,,,,,,
668,25,,1217,,,,,,1911,1569.0,,,,,,,,,,
669,976,,1760,,,,,,1914,332.0,,,,,,,,,,
670,651,,1542,,,,,,1916,81.0,,,,,,,,,,
671,1762,,188,,,,,,1924,1322.0,,,,,,,,,,
672,1553,,1926,,,,,,1925,1454.0,,,,,,,,,,
673,1701,,1090,,,,,,1926,1113.0,,,,,,,,,,
674,1585,,1257,,,,,,1928,1134.0,,,,,,,,,,
675,2048,,212,,,,,,1930,1657.0,,,,,,,,,,
676,585,,1211,,,,,,1948,423.0,,,,,,,,,,
677,1254,,1780,,,,,,1951,933.0,,,,,,,,,,
678,1179,,2104,,,,,,1953,1256.0,,,,,,,,,,
679,97,,1505,,,,,,1955,53.0,,,,,,,,,,
680,37,,1846,,,,,,1960,1581.0,,,,,,,,,,
681,492,,1143,,,,,,1961,142.0,,,,,,,,,,
682,848,,261,,,,,,1962,785.0,,,,,,,,,,
