,12_1,12_2,13_1,13_3,14_1,14_4,15_1,15_5,23_2,23_3,24_2,24_4,25_2,25_5,34_3,34_4,35_3,35_5,45_4,45_5
584,264,,2040,,,,,,1570,4.0,,,,,,,,,,
585,1660,,2042,,,,,,1571,2117.0,,,,,,,,,,
586,77,,1586,,,,,,1574,1775.0,,,,,,,,,,
587,432,,866,,,,,,1576,257.0,,,,,,,,,,
588,1693,,1339,,,,,,1578,1004.0,,,,,,,,,,
589,1403,,1495,,,,,,1579,728.0,,,,,,,,,,
590,1552,,1496,,,,,,1586,1934.0,,,,,,,,,,
591,556,,863,,,,,,1595,1414.0,,,,,,,,,,
592,749,,2104,,,,,,1605,2025.0,,,,,,,,,,
593,1859,,759,,,,,,1607,1313.0,,,,,,,,,,
594,137,,2024,,,,,,1610,1577.0,,,,,,,,,,
595,1559,,1988,,,,,,1614,277.0,,,,,,,,,,
596,492,,1461,,,,,,1618,980.0,,,,,,,,,,
597,922,,115,,,,,,1623,1334.0,,,,,,,,,,
598,521,,465,,,,,,1626,955.0,,,,,,,,,,
599,279,,599,,,,,,1628,1865.0,,,,,,,,,,
600,520,,383,,,,,,1633,138.0,,,,,,,,,,
601,743,,719,,,,,,1635,1370.0,,,,,,,,,,
602,311,,638,,,,,,1642,1398.0,,,,,,,,,,
603,2090,,1977,,,,,,1644,1894.0,,,,,,,,,,
604,1296,,180,,,,,,1650,1603.0,,,,,,,,,,
605,302,,485,,,,,,1651,1305.0,,,,,,,,,,
606,933,,1780,,,,,,1661,1869.0,,,,,,,,,,
607,547,,911,,,,,,1665,1191.0,,,,,,,,,,
608,974,,1911,,,,,,1669,1795.0,,,,,,,,,,
609,2017,,1857,,,,,,1677,714.0,,,,,,,,,,
610,78,,1987,,,,,,1686,962.0,,,,,,,,,,
611,542,,6,,,,,,1690,510.0,,,,,,,,,,
612,1321,,949,,,,,,1691,1867.0,,,,,,,,,,
613,950,,440,,,,,,1702,897.0,,,,,,,,,,
614,819,,1895,,,,,,1707,82.0,,,,,,,,,,
615,1804,,1626,,,,,,1718,668.0,,,,,,,,,,
616,1506,,1854,,,,,,1724,354.0,,,,,,,,,,
617,621,,1856,,,,,,1725,1249.0,,,,,,,,,,
618,877,,1870,,,,,,1732,1269.0,,,,,,,,,,
619,1593,,1063,,,,,,1733,1976.0,,,,,,,,,,
620,2022,,1969,,,,,,1748,950.0,,,,,,,,,,
621,1520,,1025,,,,,,1749,229.0,,,,,,,,,,
622,172,,1176,,,,,,1754,1833.0,,,,,,,,,,
623,802,,741,,,,,,1755,1952.0,,,,,,,,,,
624,1301,,2098,,,,,,1758,1481.0,,,,,,,,,,
625,44,,83,,,,,,1760,492.0,,,,,,,,,,
626,935,,1441,,,,,,1764,264.0,,,,,,,,,,
627,557,,1618,,,,,,1778,603.0,,,,,,,,,,
628,1775,,109,,,,,,1780,2110.0,,,,,,,,,,
629,1927,,318,,,,,,1782,92.0,,,,,,,,,,
630,113,,1375,,,,,,1785,1843.0,,,,,,,,,,
631,1139,,1951,,,,,,1788,1385.0,,,,,,,,,,
632,1134,,284,,,,,,1793,1107.0,,,,,,,,,,
633,740,,223,,,,,,1796,792.0,,,,,,,,,,
634,2095,,1247,,,,,,1798,218.0,,,,,,,,,,
635,1949,,1578,,,,,,1803,1553.0,,,,,,,,,,
636,707,,2021,,,,,,1806,1226.0,,,,,,,,,,
637,1940,,887,,,,,,1814,1113.0,,,,,,,,,,
638,402,,38,,,,,,1815,1511.0,,,,,,,,,,
639,1228,,823,,,,,,1817,1515.0,,,,,,,,,,
640,340,,1545,,,,,,1821,1662.0,,,,,,,,,,
641,141,,1824,,,,,,1822,400.0,,,,,,,,,,
642,1400,,1755,,,,,,1824,27.0,,,,,,,,,,
643,1129,,601,,,,,,1826,1148.0,,,,,,,,,,
644,178,,966,,,,,,1828,1005.0,,,,,,,,,,
645,551,,1732,,,,,,1831,1918.0,,,,,,,,,,
646,1105,,1341,,,,,,1836,1522.0,,,,,,,,,,
647,108,,1365,,,,,,1842,1454.0,,,,,,,,,,
648,110,,1482,,,,,,1844,688.0,,,,,,,,,,
649,989,,1117,,,,,,1845,2064.0,,,,,,,,,,
650,1664,,1258,,,,,,1854,106.0,,,,,,,,,,
651,376,,1098,,,,,,1856,1768.0,,,,,,,,,,
652,586,,349,,,,,,1857,619.0,,,,,,,,,,
653,1313,,729,,,,,,1863,1288.0,,,,,,,,,,
654,1708,,595,,,,,,1870,1711.0,,,,,,,,,,
655,1678,,1677,,,,,,1871,859.0,,,,,,,,,,
656,1067,,514,,,,,,1872,1386.0,,,,,,,,,,
657,641,,1628,,,,,,1873,216.0,,,,,,,,,,
658,886,,1978,,,,,,1877,1280.0,,,,,,,,,,
659,1204,,1170,,,,,,1883,1354.0,,,,,,,,,,
660,976,,321,,,,,,1886,1243.0,,,,,,,,,,
661,852,,620,,,,,,1887,644.0,,,,,,,,,,
662,1705,,814,,,,,,1890,720.0,,,,,,,,,,
663,1746,,200,,,,,,1891,1134.0,,,,,,,,,,
664,169,,1961,,,,,,1895,1936.0,,,,,,,,,,
665,2067,,1984,,,,,,1900,111.0,,,,,,,,,,
666,664,,1464,,,,,,1902,1261.0,,,,,,,,,,
667,1791,,968,,,,,,1907,113.0,,,,,,,,,,
668,1306,,2070,,,,,,1911,621.0,,,,,,,,,,
669,496,,1444,,,,,,1914,1236.0,,,,,,,,,,
670,804,,545,,,,,,1916,1154.0,,,,,,,,,,
671,338,,1694,,,,,,1924,743.0,,,,,,,,,,
672,1107,,469,,,,,,1925,186.0,,,,,,,,,,
673,1912,,1317,,,,,,1926,547.0,,,,,,,,,,
674,1457,,161,,,,,,1928,158.0,,,,,,,,,,
675,1976,,1616,,,,,,1930,288.0,,,,,,,,,,
676,412,,1965,,,,,,1948,142.0,,,,,,,,,,
677,1868,,540,,,,,,1951,340.0,,,,,,,,,,
678,111,,764,,,,,,1953,1654.0,,,,,,,,,,
679,1381,,55,,,,,,1955,782.0,,,,,,,,,,
680,1466,,238,,,,,,1960,438.0,,,,,,,,,,
681,2129,,1635,,,,,,1961,640.0,,,,,,,,,,
682,166,,820,,,,,,1962,1237.0,,,,,,,,,,
683,1064,,857,,,,,,1964,1876.0,,,,,,,,,,
684,1486,,1953,,,,,,1967,1306.0,,,,,,,,,,
685,1739,,407,,,,,,1978,1699.0,,,,,,,,,,
686,393,,1143,,,,,,1984,28.0,,,,,,,,,,
687,1810,,1285,,,,,,1989,770.0,,,,,,,,,,
688,1950,,435,,,,,,1994,1504.0,,,,,,,,,,
689,1051,,849,,,,,,1997,582.0,,,,,,,,,,
690,789,,1926,,,,,,2001,589.0,,,,,,,,,,
691,159,,1614,,,,,,2002,1330.0,,,,,,,,,,
692,1843,,904,,,,,,2011,1320.0,,,,,,,,,,
693,277,,46,,,,,,2012,1609.0,,,,,,,,,,
694,256,,1642,,,,,,2018,250.0,,,,,,,,,,
695,1704,,1846,,,,,,2021,87.0,,,,,,,,,,
696,2102,,1198,,,,,,2024,1792.0,,,,,,,,,,
697,786,,368,,,,,,2028,1559.0,,,,,,,,,,
698,848,,1416,,,,,,2032,1738.0,,,,,,,,,,
699,1173,,35,,,,,,2040,799.0,,,,,,,,,,
700,986,,850,,,,,,2042,546.0,,,,,,,,,,
701,1414,,553,,,,,,2044,342.0,,,,,,,,,,
702,619,,2054,,,,,,2054,62.0,,,,,,,,,,
703,1880,,1391,,,,,,2056,1695.0,,,,,,,,,,
704,1561,,761,,,,,,2065,1245.0,,,,,,,,,,
705,1541,,213,,,,,,2066,520.0,,,,,,,,,,
706,186,,1570,,,,,,2070,1417.0,,,,,,,,,,
707,1479,,1675,,,,,,2074,428.0,,,,,,,,,,
708,1929,,2108,,,,,,2076,254.0,,,,,,,,,,
709,2026,,1102,,,,,,2077,1139.0,,,,,,,,,,
710,2004,,901,,,,,,2079,804.0,,,,,,,,,,
711,94,,1140,,,,,,2089,1089.0,,,,,,,,,,
712,364,,20,,,,,,2092,650.0,,,,,,,,,,
713,1716,,239,,,,,,2094,1142.0,,,,,,,,,,
714,683,,809,,,,,,2096,963.0,,,,,,,,,,
715,959,,406,,,,,,2104,1560.0,,,,,,,,,,
716,343,,562,,,,,,2105,346.0,,,,,,,,,,
717,1237,,1168,,,,,,2108,871.0,,,,,,,,,,
718,2059,,695,,,,,,2109,221.0,,,,,,,,,,
