,12_1,12_2,13_1,13_3,14_1,14_4,15_1,15_5,23_2,23_3,24_2,24_4,25_2,25_5,34_3,34_4,35_3,35_5,45_4,45_5
646,1179,,1206,,,,,,1836,1795.0,,,,,,,,,,
647,1478,,1375,,,,,,1842,1006.0,,,,,,,,,,
648,1249,,153,,,,,,1844,1654.0,,,,,,,,,,
649,812,,212,,,,,,1845,1374.0,,,,,,,,,,
650,1174,,272,,,,,,1854,1236.0,,,,,,,,,,
651,1248,,225,,,,,,1856,1201.0,,,,,,,,,,
652,250,,1435,,,,,,1857,2022.0,,,,,,,,,,
653,890,,1764,,,,,,1863,547.0,,,,,,,,,,
654,721,,170,,,,,,1870,486.0,,,,,,,,,,
655,1400,,1542,,,,,,1871,1865.0,,,,,,,,,,
656,1390,,860,,,,,,1872,423.0,,,,,,,,,,
657,1557,,1821,,,,,,1873,1700.0,,,,,,,,,,
658,1708,,731,,,,,,1877,679.0,,,,,,,,,,
659,316,,2104,,,,,,1883,825.0,,,,,,,,,,
660,768,,115,,,,,,1886,1126.0,,,,,,,,,,
661,1009,,321,,,,,,1887,1003.0,,,,,,,,,,
662,1701,,1502,,,,,,1890,1720.0,,,,,,,,,,
663,1998,,1366,,,,,,1891,2115.0,,,,,,,,,,
664,510,,1820,,,,,,1895,1157.0,,,,,,,,,,
665,642,,1217,,,,,,1900,1893.0,,,,,,,,,,
666,2000,,984,,,,,,1902,1186.0,,,,,,,,,,
667,1385,,1948,,,,,,1907,959.0,,,,,,,,,,
668,1819,,1260,,,,,,1911,804.0,,,,,,,,,,
669,935,,475,,,,,,1914,1403.0,,,,,,,,,,
670,1598,,1396,,,,,,1916,2107.0,,,,,,,,,,
671,792,,2042,,,,,,1924,438.0,,,,,,,,,,
672,1073,,238,,,,,,1925,28.0,,,,,,,,,,
673,2038,,1960,,,,,,1926,1283.0,,,,,,,,,,
674,691,,1341,,,,,,1928,1209.0,,,,,,,,,,
675,637,,1610,,,,,,1930,2103.0,,,,,,,,,,
676,931,,1090,,,,,,1948,1256.0,,,,,,,,,,
677,441,,420,,,,,,1951,589.0,,,,,,,,,,
678,37,,2021,,,,,,1953,1248.0,,,,,,,,,,
679,110,,30,,,,,,1955,1833.0,,,,,,,,,,
680,737,,1926,,,,,,1960,1671.0,,,,,,,,,,
681,1379,,2040,,,,,,1961,1134.0,,,,,,,,,,
682,883,,1578,,,,,,1962,816.0,,,,,,,,,,
683,794,,1297,,,,,,1964,1985.0,,,,,,,,,,
684,524,,483,,,,,,1967,770.0,,,,,,,,,,
685,1938,,759,,,,,,1978,1321.0,,,,,,,,,,
686,13,,224,,,,,,1984,227.0,,,,,,,,,,
687,306,,851,,,,,,1989,186.0,,,,,,,,,,
688,2115,,372,,,,,,1994,1598.0,,,,,,,,,,
689,813,,499,,,,,,1997,263.0,,,,,,,,,,
690,338,,442,,,,,,2001,779.0,,,,,,,,,,
691,1711,,809,,,,,,2002,2004.0,,,,,,,,,,
692,1452,,326,,,,,,2011,1308.0,,,,,,,,,,
693,418,,1483,,,,,,2012,987.0,,,,,,,,,,
694,1236,,1336,,,,,,2018,142.0,,,,,,,,,,
695,325,,1274,,,,,,2021,651.0,,,,,,,,,,
696,531,,968,,,,,,2024,1243.0,,,,,,,,,,
697,1573,,1545,,,,,,2028,130.0,,,,,,,,,,
698,1204,,1724,,,,,,2032,576.0,,,,,,,,,,
699,156,,21,,,,,,2040,1738.0,,,,,,,,,,
700,1676,,1393,,,,,,2042,1113.0,,,,,,,,,,
701,1612,,443,,,,,,2044,1185.0,,,,,,,,,,
702,551,,1803,,,,,,2054,985.0,,,,,,,,,,
703,182,,1246,,,,,,2056,934.0,,,,,,,,,,
704,701,,626,,,,,,2065,785.0,,,,,,,,,,
705,1368,,237,,,,,,2066,2020.0,,,,,,,,,,
706,1036,,514,,,,,,2070,175.0,,,,,,,,,,
707,136,,1987,,,,,,2074,195.0,,,,,,,,,,
708,158,,83,,,,,,2076,136.0,,,,,,,,,,
709,1044,,1102,,,,,,2077,1280.0,,,,,,,,,,
710,1329,,677,,,,,,2079,2078.0,,,,,,,,,,
711,484,,729,,,,,,2089,3.0,,,,,,,,,,
712,908,,719,,,,,,2092,1225.0,,,,,,,,,,
713,683,,1229,,,,,,2094,1160.0,,,,,,,,,,
714,1315,,1951,,,,,,2096,1525.0,,,,,,,,,,
715,1004,,764,,,,,,2104,338.0,,,,,,,,,,
716,106,,1272,,,,,,2105,754.0,,,,,,,,,,
717,81,,315,,,,,,2108,1180.0,,,,,,,,,,
718,983,,1677,,,,,,2109,640.0,,,,,,,,,,
